λ,Φ,ΔΦ,species
285.0,0.61,0.2,NO₃
286.0,0.61,0.2,NO₃
287.0,0.61,0.2,NO₃
288.0,0.61,0.2,NO₃
289.0,0.61,0.2,NO₃
290.0,0.61,0.2,NO₃
291.0,0.61,0.2,NO₃
292.0,0.61,0.2,NO₃
293.0,0.61,0.2,NO₃
294.0,0.61,0.2,NO₃
295.0,0.61,0.2,NO₃
296.0,0.61,0.2,NO₃
297.0,0.61,0.2,NO₃
298.0,0.61,0.2,NO₃
299.0,0.61,0.2,NO₃
300.0,0.61,0.2,NO₃
300.0,0.44,0.08,NO₃
301.0,0.44,0.08,NO₃
302.0,0.44,0.08,NO₃
303.0,0.44,0.08,NO₃
304.0,0.44,0.08,NO₃
305.0,0.44,0.08,NO₃
306.0,0.44,0.08,NO₃
307.0,0.44,0.08,NO₃
308.0,0.44,0.08,NO₃
309.0,0.44,0.08,NO₃
310.0,0.44,0.08,NO₃
311.0,0.44,0.08,NO₃
312.0,0.44,0.08,NO₃
313.0,0.44,0.08,NO₃
314.0,0.44,0.08,NO₃
315.0,0.44,0.08,NO₃
316.0,0.44,0.08,NO₃
317.0,0.44,0.08,NO₃
318.0,0.44,0.08,NO₃
319.0,0.44,0.08,NO₃
320.0,0.44,0.08,NO₃
321.0,0.44,0.08,NO₃
322.0,0.44,0.08,NO₃
323.0,0.44,0.08,NO₃
324.0,0.44,0.08,NO₃
325.0,0.44,0.08,NO₃
326.0,0.44,0.08,NO₃
327.0,0.44,0.08,NO₃
328.0,0.44,0.08,NO₃
329.0,0.44,0.08,NO₃
330.0,0.44,0.08,NO₃
331.0,0.44,0.08,NO₃
332.0,0.44,0.08,NO₃
333.0,0.44,0.08,NO₃
334.0,0.44,0.08,NO₃
335.0,0.44,0.08,NO₃
336.0,0.44,0.08,NO₃
337.0,0.44,0.08,NO₃
338.0,0.44,0.08,NO₃
339.0,0.44,0.08,NO₃
340.0,0.44,0.08,NO₃
341.0,0.44,0.08,NO₃
342.0,0.44,0.08,NO₃
343.0,0.44,0.08,NO₃
344.0,0.44,0.08,NO₃
345.0,0.44,0.08,NO₃
346.0,0.44,0.08,NO₃
347.0,0.44,0.08,NO₃
348.0,0.44,0.08,NO₃
349.0,0.44,0.08,NO₃
350.0,0.44,0.08,NO₃
