 int. wave (nm)     cross-section       phi
  175     710.0        0.0000E+00    0.29
  176     715.0        0.0000E+00    0.29
  177     720.0        0.0000E+00    0.29
  178     725.0        0.0000E+00    0.29
  179     730.0        0.0000E+00    0.29
  180     735.0        0.0000E+00    0.29
  181     740.0        0.0000E+00    0.29
  182     745.0        0.0000E+00    0.29
  183     750.0        0.0000E+00    0.29
  184     755.0        0.0000E+00    0.29
  185     760.0        0.0000E+00    0.29
  186     765.0        0.0000E+00    0.29
  187     770.0        0.0000E+00    0.29
  188     775.0        0.0000E+00    0.29
  189     780.0        0.0000E+00    0.29
  190     785.0        0.0000E+00    0.29
  191     790.0        0.0000E+00    0.29
  192     795.0        0.0000E+00    0.29
  193     800.0        0.0000E+00    0.29
  194     805.0        0.0000E+00    0.29
  195     810.0        0.0000E+00    0.29
  196     815.0        0.0000E+00    0.29
  197     820.0        0.0000E+00    0.29
  198     825.0        0.0000E+00    0.29
  199     830.0        0.0000E+00    0.29
  200     835.0        0.0000E+00    0.29
  201     840.0        0.0000E+00    0.29
  202     845.0        0.0000E+00    0.29
  203     850.0        0.0000E+00    0.29
